Input,Operator,Iteration,RMSE,Complexity,Equation
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",220,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",220,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",221,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",222,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",223,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",224,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",225,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",226,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",227,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",228,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",229,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",230,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,20.79630435469733,11,PySRFunction(X=>var3 + var6 + var6 + var6 - (-var6 - 28.308966))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,20.180141492642242,12,PySRFunction(X=>var6 + var6 + var6 + var6 - (-var6 - 31.28158))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",231,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,23.800205581900144,6,PySRFunction(X=>var6 + var6 + 46.205204)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,22.543165187006814,8,PySRFunction(X=>var6 + var6 + var6 + 41.230854)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,21.33362955215022,10,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-36.25283))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,20.18014149216085,11,PySRFunction(X=>var6 + var6 + var6 - (-(var6 + var6) - 31.281687))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,19.092862901991737,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - 1*(-26.307428))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,18.16622057006599,15,PySRFunction(X=>var6 + var6 + var6 + var6 - (-(var6 + var6 + var6) - 19.603563))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,18.083739868986086,16,PySRFunction(X=>var6 + var6 + var6 - (-var6 - var6 - var6 - var6 - 21.332458))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,17.166560872879117,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 16.358002))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",232,16.127584674387016,19,PySRFunction(X=>var3 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6 + var6)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",233,56.54787263478444,1,PySRFunction(X=>var1)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",233,49.051449494633374,2,PySRFunction(X=>14.8320200000000)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",233,48.32980015628223,3,PySRFunction(X=>var3 + var7)
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",233,25.0976135438754,4,PySRFunction(X=>var6 - 1*(-51.179615))
Noise=1.75,"['myfunction(x) = x'] ['-', '+']",233,23.80020558189149,5,PySRFunction(X=>var6 + var6 + 46.205208)
